npsn,name,address,village,kecamatan,lat,lng,jenjang,student_count,st_male,st_female
69788552,SMPS PLUS ARAFAH CENDEKIA,PERUM MALAYU ASRI RT 01 RW 10,Mekarwangi,Tarogong Kaler,,,SMP,117,,
20209364,SMPN 1 Tarogong Kidul,Jl. Subyadinata No. 81,Jayaraga,Tarogong Kidul,,,SMP,1105,,
20209145,SMPN 2 Tarogong Kidul,Tarogong Kidul,Jayaraga,Tarogong Kidul,,,SMP,1201,,
20209354,SMPN 3 Tarogong Kidul,Jl. Rsu No. 4 Garut,Sukakarya,Tarogong Kidul,,,SMP,964,,
20209158,SMPN 4 Tarogong Kidul,Jl. Patriot Dalam Kp. Hampor,Sukagalih,Tarogong Kidul,,,SMP,795,,
20256642,SMPN 5 Tarogong Kidul,Tarogong Kidul,Kersamenak,Tarogong Kidul,,,SMP,450,,
20227396,SMP ASY SYARIFIYAH TAROGONG,Kp. Genteng,Sukajaya,Tarogong Kidul,,,SMP,202,,
20209171,SMP CILEDUG AL MUSADDADIYAH TAROGONG KIDUL,Jl. Mayor Syamsu No. 2,Jayaraga,Tarogong Kidul,,,SMP,265,,
69875568,SMP IT AL-ANWARY,Kp. Cibunar Girang Desa Cibunar Kec. Tarogong Kidul,Cibunar,Tarogong Kidul,,,SMP,272,,
69864643,SMP IT ASSALAM,KP. SALAMGEDE RT.04 RW.03,Kersamenak,Tarogong Kidul,,,SMP,66,,
20209254,SMP MUHAMMADIYAH TAROGONG,Jl. Citeureup-Sukagalih,Sukagalih,Tarogong Kidul,,,SMP,147,,
20209249,SMP PASUNDAN 3 GARUT TAROGONG KIDUL,Jl. Gordah No.35,Jayawaras,Tarogong Kidul,,,SMP,36,,
20209276,SMP PGRI GARUT,Jl.Guntur Malati Tarogong Kidul Garut,Haurpanggung,Tarogong Kidul,,,SMP,85,,
20209287,SMP PGRI TAROGONG,JL. ADUNG NO. 34,Tarogong,Tarogong Kidul,,,SMP,86,,
20209265,SMP PLUS AL KOHAR TAROGONG KIDUL,Kp. Rancamaya,Sukabakti,Tarogong Kidul,,,SMP,170,,
69992497,SMP PLUS BANI ADAM HAWWA,Kp. Babakan Manggung,Sukajaya,Tarogong Kidul,,,SMP,274,,
20227416,SMP PLUS HIKMAH TAROGONG KIDUL,Jl. Guntur Sari No.981,Haurpanggung,Tarogong Kidul,,,SMP,71,,
69965908,SMP QIYADHI AL-FATIH,Jl. Raya Gordah No. 21,Jayawaras,Tarogong Kidul,,,SMP,82,,
20209388,SMPN 1 Wanaraja,Jl. Dr. Ir. Andung A. Nitimiharja No.38,Wanamekar,Wanaraja,,,SMP,998,,
69947977,SMP IT AMINUL UMMAH,Kp. Cikendal,Wanamekar,Wanaraja,,,SMP,65,,
69942242,SMP IT SINDANG PRABU WANARAJA,Kp. Regol RT 03 RW 04,SINDANGPRABU,Wanaraja,,,SMP,84,,
20209264,SMP PGRI WANARAJA,Dr. Ir. Andung A. Nitimiharja No. 32,Wanamekar,Wanaraja,,,SMP,109,,
69948164,SMP PLUS IT HUSNUL KHOTIMAH,Kp. Pangkalan,Sindangratu,Wanaraja,,,SMP,241,,
P9999383,PKBM  Lingga Bina Sejahtera,Kp. Linggamanik Rt. 04 Rw. 08,Linggamanik,Cikelet,,,PKBM,89,34,55
P9999419,PKBM Barokah,Kp. Palatar Rt 01 Rw 02,Karangsari,Cikelet,,,PKBM,107,50,57
P9999226,PKBM Cilauteureun,Kp. Rancabungur,Pamalayan,Cikelet,,,PKBM,20,11,9
P9998641,PKBM CIPTA KREATIF LINTAS TALENTA,Jl. Lintas selatan rancabuaya Kp. Ciseundeuhan Rt 04 Rw 03,Cijambe,Cikelet,,,PKBM,38,25,13
P9997017,PKBM HAYATI,Kp. Cigadog RT.03 RW.05,Karangsari,Cikelet,,,PKBM,39,24,15
P9996581,PKBM INSAN MADANI,Kp. Cisubang RT 04 RW 11,Kertamukti,Cikelet,,,PKBM,115,68,47
P9999351,PKBM KP Pancasila,Kp. Sirna Mekar,Cigadog,Cikelet,,,PKBM,49,23,26
P9998813,PKBM LAME LUHUR,Kp. Sawah Peuteuy,Kertamukti,Cikelet,,,PKBM,168,81,87
P9998529,PKBM MENTARI,Kp. Cihonje RT 03 RW 02,AWASSAGARA,Cikelet,,,PKBM,92,54,38
P9954179,PKBM NURUL HUDA,JL. LINTAS SELATAN RT. 02/10,Cigadog,Cikelet,,,PKBM,118,74,44
P9948378,PKBM NURUL IKHSAN,KP. RANCAPUTAT RT. 02/04,Ciroyom,Cikelet,,,PKBM,194,97,97
P9996408,PKBM TUNAS BANGSA,KP. GIRIMUKTI RT. 02 RW. 01,Girimukti,Cikelet,,,PKBM,297,168,129
P9998038,PKBM WIRA BAKTI NUSANTARA,Kp. Citeureup RT 02 RW 09,Pamalayan,Cikelet,,,PKBM,132,84,48
P9999501,PKBM Abhinaya Jayasri,Kp. Wanasari RT 02 RW 04,Mekarsari,Cibalong,,,PKBM,161,90,71
P9999433,PKBM Baitul Ilmi,Kp. Cilalay Rt. 01 Rw. 05,Cigaronggong,Cibalong,,,PKBM,125,65,60
P9999321,PKBM Hidayatul Musthopa,Kp. Hegarmanah Rt. 02 Rw. 04,Karya Mukti,Cibalong,,,PKBM,26,10,16
P9948340,PKBM MANDIRI,JL. PERINTIS NO. 02,Sancang,Cibalong,,,PKBM,131,59,72
P9998477,PKBM NURUL HIDAYAH,Kp. Sukawargi RT 01 RW 08,Maroko,Cibalong,,,PKBM,134,68,66
P9999588,PKBM Nurul Ilmi,Kp. Ciparia RT 02 RW 04,Maroko,Cibalong,,,PKBM,24,13,11
P9997940,PKBM Samudera Jaya,Jl. Petakan,Simpang,Cibalong,,,PKBM,278,146,132
P9997567,PKBM SINAR BAHARI SABILULUNGAN,Kp. SIndangsuka RT 02 RW 06,Mekarsari,Cibalong,,,PKBM,194,121,73
P9999505,PKBM Ummar Hakimi,Kp. Pasir Huut Rt. 02 Rw. 08,Sagara,Cibalong,,,PKBM,180,122,58
P9999352,PKBM Agan Leles,Kp. Cicapar Rt. 01 Rw. 11,Leles,Leles,,,PKBM,0,0,0
P9980000,PKBM AL FAKHIRAH,KP. CANEANG RT. 02 RW. 13,Sukarame,Leles,,,PKBM,180,124,56
P9997067,PKBM AL HIDAYAH,Kp. Sindangsari RT.03 RW.06,Ciburial,Leles,,,PKBM,199,108,91
P9996513,PKBM AL LATHIEFUSSALAAM,Kp. Ciperang RT/RW 01/01,Sukarame,Leles,,,PKBM,197,110,87
P9997316,PKBM BALE RAHAYAT,Kp. Dano RT 02 RW 06,Dano,Leles,,,PKBM,84,43,41
P9999516,PKBM Bina Aksara,Kp. Cilame Rt 03 Rw 04,Jangkurang,Leles,,,PKBM,29,18,11
P9984430,PKBM DAHLIA,KP. BABAKAN CIPERANG,Sukarame,Leles,,,PKBM,132,70,62
P9948219,PKBM PANTI KARYA,JL. CANGKUANG KP. TALUN,Cangkuang,Leles,,,PKBM,164,84,80
P9996811,PKBM SILWANGI,Jln Raya Leles No 117,Haruman,Leles,,,PKBM,0,0,0
P9997356,PKBM AISYATIN,Kp. Tanjung Luhur RT. 04 RW.05,Mekarjaya,Sukaresmi,,,PKBM,119,78,41
P9997628,PKBM AL-MARDLIYAH,Kp. Babakan Fauzan RT 06 RW 05,Sukamulya,Sukaresmi,,,PKBM,186,111,75
P9999196,PKBM NUrul Faizin,Kp. Cidatar,Cintadamai,Sukaresmi,,,PKBM,83,49,34
P9997881,PKBM PATINGGI,Kp. PangoKokan RT 01 Rw 01,SUKALILAH,Sukaresmi,,,PKBM,58,37,21
P9997102,PKBM ZILLYA MANDIRI,Kp. Sukaresmi RT 03 RW 01,Sukaresmi,Sukaresmi,,,PKBM,69,49,20
P9999537,PKBM Aksara Kamila,Jl. Pamekarsari No 1,Pamekarsari,Banyuresmi,,,PKBM,49,32,17
P9948200,PKBM AL HIJAZIAH,KP.RANCAPARI RT. 01 RW. 02,Bagendit,Banyuresmi,,,PKBM,156,92,64
P9952861,PKBM AT-TAKWIIN,KP. BOJONG JENGKOL,Sukalaksana,Banyuresmi,,,PKBM,232,123,109
P9948322,PKBM BANI AHMAD,KP. DUWET RT. 02/04,Sukakarya,Banyuresmi,,,PKBM,94,58,36
P9999468,PKBM Gensa Sukanegla,Perum Sr. Asgar PPRG Blok A 52 RT 01 RW 16,Banyuresmi,Banyuresmi,,,PKBM,0,0,0
P9999413,PKBM Imanul Haq,Kp. Lio,Sukalaksana,Banyuresmi,,,PKBM,15,6,9
P9996885,PKBM SALAMADINA,Kp. Babakan Salam RT.04 RW.13,Sukasenang,Banyuresmi,,,PKBM,72,52,20
P9948349,PKBM AL- AKBAR,KP. PULOSARI RT. 02/06,Cijolang,Blubur Limbangan,,,PKBM,711,357,354
P9948383,PKBM AL-FURQON,KP. PONGPORANG RT. 02/09,Simpen Kidul,Blubur Limbangan,,,PKBM,222,103,119
P9997055,PKBM Az Zakiyah,Kp. Depok Pasir Gambir,Ciwangi,Blubur Limbangan,,,PKBM,0,0,0
P9962869,PKBM BUANA PITALOKA LIMBANGAN,KP. RANCASEEL RT. 02 RW. 08,Cigagade,Blubur Limbangan,,,PKBM,154,87,67
P9948525,PKBM KARYAMUDA MANDIRI,KP. CILAJA RT. 02/05,Limbangantimur,Blubur Limbangan,,,PKBM,82,49,33
P9952855,PKBM MUKTI,KP. SUKAJADI RT.05/02,Pangeureunan,Blubur Limbangan,,,PKBM,291,149,142
P9997353,PKBM RAUDATHUL IRFAN,Kp. Babakan RT. 01 RW. 07,Limbanganbarat,Blubur Limbangan,,,PKBM,0,0,0
P9934601,PKBM AL FALAH,KP. CIMARAGAS RT 02 RW 06 DESA KARANGSARI KEC. PANGATIKAN KAB. GARUT PROV. JAWA,Karangsari,Pangatikan,,,PKBM,315,201,114
P9997665,PKBM AL MARFU`AH,Kp. Cihuni RT 01 RW 05,Cihuni,Pangatikan,,,PKBM,0,0,0
P9952636,PKBM AL-MAEMATUL HUDA,PERUM WANARAJA INDAH BLOK A NO. 1 RT.01/04,Babakanloa,Pangatikan,,,PKBM,0,0,0
P9997559,PKBM AL FATIH,Kp. Tengeureung RT 01 RW 06,Cintakarya,Samarang,,,PKBM,145,76,69
P9954140,PKBM AL-AMIN,Jln. Raya Bongkor Kp. Bongkor RT 03 Rw 08,Cintarakyat,Samarang,,,PKBM,327,183,144
P9948374,PKBM AL-IKHWAN,Kp.Pogor Rt. 04 Rw. 06,Cintarasa,Samarang,,,PKBM,181,100,81
P9948390,PKBM AMZA,Kp. Babakan Caringin RT. 34/09,Cisarua,Samarang,,,PKBM,122,77,45
P9948484,PKBM AR-RODIYYAH,JL RAYA SAMARANG KP PANYINGKIRAN 02/09,Samarang,Samarang,,,PKBM,396,171,225
P9998350,PKBM FAUZUL HUDA AL QURTUBI,Kp. Cibulakan RT 04 RW 02,TANJUNGANOM,Samarang,,,PKBM,109,53,56
P9908211,PKBM MANBAUL HIDAYAH,JL.KP.PASIR UCING RT 01 RW 10 DS.SAMARANG,Samarang,Samarang,,,PKBM,213,138,75
P9997870,PKBM PUSTAKA MADANI,KP. Geger Pasang Rt 03 RW 06,Sukarasa,Samarang,,,PKBM,249,147,102
P9998020,PKBM SALMAN AL-FARISI,Kp. Cimanggah RT 02 RW 02,Cintakarya,Samarang,,,PKBM,63,43,20
P9997587,PKBM THARIQUL HIDAYAH,Kp. Cimencek RT 02 RW 06,Cintaasih,Samarang,,,PKBM,159,101,58
P9985014,PKBM TUNAS NUSANTARA,KP. PANYEWEYAN/GEGER PASANG,Sukalaksana,Samarang,,,PKBM,312,171,141
P9998353,PKBM AL HIDAYAH,Kp. Warung Loa,Toblong,Peundeuy,,,PKBM,102,58,44
P9997988,PKBM AL-JABBAR,Kp.Cikalapa Dua RT 04 RW 02,Saribakti,Peundeuy,,,PKBM,111,74,37
P9997489,PKBM GEMA PANGRUMASAN,Kp. Pangrumasan RT 01 RW 01,Pangrumasan,Peundeuy,,,PKBM,211,102,109
P9908210,PKBM PASIR JATI,JL. KP.SINDANG DS.PEUNDEUY RT 04 RW 02,Peundeuy,Peundeuy,,,PKBM,129,80,49
P9999298,PKBM Al Hijrah,Kp. Bongkor Rt. 01 Rw. 13,Situgede,Karangpawitan,,,PKBM,0,0,0
P9997560,PKBM AL MUMTAZ,Kp. Kiarapayung RT 01 RW 02,Karangpawitan,Karangpawitan,,,PKBM,193,96,97
P9997552,PKBM AL-QURTUBY,Kp. Cireundeu RT 01 RW 03,Godog,Karangpawitan,,,PKBM,78,44,34
P9998236,PKBM AL-UMAH,Kp. Lampuyang RT 02 RW 12,Karangpawitan,Karangpawitan,,,PKBM,226,118,108
P9998973,PKBM CAHAYA ILMU,Kp. Panyingkiran RT 01 RW 07,Situsaeur,Karangpawitan,,,PKBM,91,52,39
P9998318,PKBM DARUL QURRO,Kp. Calincing RT 01 RW 06,Cimurah,Karangpawitan,,,PKBM,160,60,100
P9997597,PKBM DARUSSHOLIHIN,Kp. Cibangban Pasantren RT 03 RW 10,Karangmulya,Karangpawitan,,,PKBM,21,16,5
P9997341,PKBM HIDAYATUL ULUM ASYIFA,Kp. Negla RT. 03 RW.01,Sindanglaya,Karangpawitan,,,PKBM,118,72,46
P9997769,PKBM MUALIMIN,Kp Bojot No 25 B,Situsari,Karangpawitan,,,PKBM,0,0,0
P9997414,PKBM PUSEUR KAWALUYAAN,Kp. Tambakan RT.01 RW.03,Lengkongjaya,Karangpawitan,,,PKBM,149,98,51
P9984693,PKBM THE DREAM SCHOOL,KP. RAWA KULON RT. 02 RW. 09,Karangmulya,Karangpawitan,,,PKBM,88,41,47
P9948389,PKBM TUNAS HARAPAN,JL. KRAMAT GODOG NO. 01 RT. 01/06,Lebakagung,Karangpawitan,,,PKBM,50,43,7
P9997719,PKBM Al Huda Garut,Kp. Bojong Asih Rt 001 Rw 005,Dawungsari,Cilawu,,,PKBM,198,117,81
P9948249,PKBM AL ISTIQOMAH,KP. DESAKOLOT RT 01 RW 03,Sukatani,Cilawu,,,PKBM,366,195,171
P9997042,PKBM AL-DZIKRI,Kp. Cigasong RT 05 RW 096,Cilawu,Cilawu,,,PKBM,0,0,0
P9996578,PKBM Al-Ghifari,Kp. Cigandok RT.04/RW.10,Karyamekar,Cilawu,,,PKBM,473,232,241
P9948250,PKBM AL-ITTIHAD,KP. PASANGGRAHAN RT. 03 RW. 04,Pasanggrahan,Cilawu,,,PKBM,378,196,182
P9948252,PKBM AL-MANSHUR,Kp. Pasanggrahan Tonggoh Rt. 04 Rw. 02 Ds. Cilawu Kec. Cilawu Kab. Garut,Cilawu,Cilawu,,,PKBM,635,337,298
P9952853,PKBM AL-MUJAHIDIN,KP. DAYEUHMANGGUNG RT. 02/05,Dayeuhmanggung,Cilawu,,,PKBM,345,178,167
P9948254,PKBM BIRUL WALIDEN,Kp. Cigasong RT 03 RW 08,Cilawu,Cilawu,,,PKBM,576,296,280
P9948306,PKBM CIMARAGAS 29,JL. CILEDUG NO. 379,Ngamplangsari,Cilawu,,,PKBM,200,119,81
P9997422,PKBM DIRGANTARA,Kp.Cipari Rt 03 Rw 04,Sukatani,Cilawu,,,PKBM,257,114,143
P9997584,PKBM GEMA DEWANTARA,Kp. Penclut Kaler Rt 03 Rw 05,Ngamplang,Cilawu,,,PKBM,308,153,155
P9948290,PKBM GENTRA SAWARGI,KP. CIKANCUNG RT. 01 RW. 03,Margalaksana,Cilawu,,,PKBM,167,109,58
P9997698,PKBM INSAN NURHIKMAH,Kp. Munjul RT 03 RW 06,Mangkurayat,Cilawu,,,PKBM,99,55,44
P9948391,PKBM JANNATUL MA WA,Kp.Cigarungsang,Mekarsari,Cilawu,,,PKBM,207,118,89
P9997437,PKBM MEKARWANGI,Kp. Mularajeun RT 03 RW 03,Mekarmukti,Cilawu,,,PKBM,114,66,48
P9996993,PKBM MUTIARA INSANI,Kp. Cilawu,Desakolot,Cilawu,,,PKBM,352,219,133
P2963818,PKBM SADINA,KUPA,Sukamaju,Cilawu,,,PKBM,116,66,50
P9997459,PKBM SANGHYANG QOLBU,Kp.Cigadog Rt 01 Rw 07,Karyamekar,Cilawu,,,PKBM,317,169,148
P2963817,PKBM TARBIYYATUL GHAD,Kp. Pananjungan RT.04 RW. 05,Sukamurni,Cilawu,,,PKBM,97,63,34
P9999429,PKBM Winaya Bhakti,Kp. Waas Tonggoh Rt 03 Rw 04,Sukahati,Cilawu,,,PKBM,146,94,52
P9952538,PKBM AL IHSAN,KP. ASAM RT. 04/02,Sinarjaya,Bungbulang,,,PKBM,185,98,87
P9996407,PKBM BAITUL WAHYUDIN BUNGBULANG,KP. PANGALANG RT. 03 RW. 08,Mekarjaya,Bungbulang,,,PKBM,91,59,32
P9999132,PKBM BINA BAKTI,Kp. Tegal Panjang RT 04 RW 07,Cihikeu,Bungbulang,,,PKBM,136,63,73
P9998809,PKBM BINA UMAT,Kp. Kiarakoneng RT 03 RW 09,Wangunjaya,Bungbulang,,,PKBM,142,83,59
P9996608,PKBM BINA WARGA,Kp. Cibayongbong RT 01 RW 01,Gunamekar,Bungbulang,,,PKBM,206,123,83
P9996763,PKBM Bojong Raya,Kp. Talagawangi,Bojong,Bungbulang,,,PKBM,91,51,40
P9997120,PKBM CATRA KANDANGWESI,Kp. Burujul RT 01 RW 06,Cihikeu,Bungbulang,,,PKBM,215,122,93
P9997181,PKBM Gunung Jampang,Kp. Lemah Luhu RT.01 RW.03,Gunung Jampang,Bungbulang,,,PKBM,149,84,65
P9952452,PKBM INTAN SAWARGA,JL. BUNGBULANG CIJAYANA RT. 01/01,Hanjuang,Bungbulang,,,PKBM,1,1,0
P9997119,PKBM LESTARI,Kp. Hegarlaksana RT 02 RW 13,Mekarbakti,Bungbulang,,,PKBM,139,78,61
P9996603,PKBM MUDA BERKARYA,Kp. Naringgul RT. 02 RW. 01,Tegallega,Bungbulang,,,PKBM,252,138,114
P9996632,PKBM NIJAMIYATUL HUDA,Kp. Cikalaces RT 005 RW 002,Sinarjaya,Bungbulang,,,PKBM,94,45,49
P9948325,PKBM NUR HASMAN,KP. CIAWITALI RT. 02/07,Margalaksana,Bungbulang,,,PKBM,71,34,37
P9934637,PKBM NURUL UYUN,Kp. Cikuya RT 03 RW 06,Mekarjaya,Bungbulang,,,PKBM,117,73,44
P9997052,PKBM PUTRA HARAPAN,Kp. Cikruh RT 04 RW 07,Sinarjaya,Bungbulang,,,PKBM,93,45,48
P9996380,PKBM PUTRI PERTIWI,KP. CIPELANG,Cihikeu,Bungbulang,,,PKBM,179,95,84
P9997081,PKBM RAKSABUMI KANDANGWESI,Kp. Babussalam RT 01 RW 15,Bungbulang,Bungbulang,,,PKBM,145,83,62
P9996585,PKBM RAMA JARI,Kp. Jeruk Mipis RT 03 RW 09,Mekarbakti,Bungbulang,,,PKBM,183,94,89
P9997561,PKBM TARBIYATUL UMMAH,Kp. Cintaresmi RT 01 RW 02,Gunung Jampang,Bungbulang,,,PKBM,67,52,15
P9996744,PKBM TERBIT MANDIRI,Kp. Ciroyom Rt.01 Rt.04,Mekarjaya,Bungbulang,,,PKBM,130,67,63
P9997715,PKBM AL IMAN,Kp. Depok Kolot Rt/Rw 01/05,Pasirlangu,Pakenjeng,,,PKBM,48,31,17
P9997079,PKBM AL-HIKMAH NUSANTARA,Kp. Kibodasrea RT 04 RW 01,Tegalgede,Pakenjeng,,,PKBM,3,2,1
P9948321,PKBM AL-IKHLAS,KP. PANGENDONGAN RT.01/01,Karangsari,Pakenjeng,,,PKBM,92,46,46
P9945753,PKBM AL-JIHADIYAH,Kp. Nagrak,Pasirlangu,Pakenjeng,,,PKBM,242,174,68
P9996129,PKBM AS SYAFIQ,KP. SUKAMAJU,Sukamulya,Pakenjeng,,,PKBM,179,92,87
P9998421,PKBM AS-SUFFAH,Kp. Bolang RT 01 RW 09,Tanjungjaya,Pakenjeng,,,PKBM,186,89,97
P9996327,PKBM AULIA DARUSSALAM,KP. KUBANG ANGSANA RT. 05 RW. 02,Sukamulya,Pakenjeng,,,PKBM,194,118,76
P9948488,PKBM BABUL JIHAD,KP. HALIMPU RT. 02/01,Wangunjaya,Pakenjeng,,,PKBM,166,93,73
P9997257,PKBM DAARUT TARBIYAH,Jl. Palahan Rt.11 RW.03,Tanjungmulya,Pakenjeng,,,PKBM,189,91,98
P9997151,PKBM DAYEUH INSTITUTE,Kp. Cilembu RT 01 RW 03,Neglasari,Pakenjeng,,,PKBM,70,33,37
P9996890,PKBM ELFATIH TEGALGEDE,Kp. Kubang Manila RT 02 RW 01,Neglasari,Pakenjeng,,,PKBM,64,36,28
P9984778,PKBM ICT GARUT,KP. WERKIP RT. 03 RW. 06,Tanjungjaya,Pakenjeng,,,PKBM,180,110,70
P9984312,PKBM INSAN MULIA,JL. CIKONENG HILIR RT. 05 RW. 02,Neglasari,Pakenjeng,,,PKBM,183,118,65
P9997749,PKBM INSAN PUTRA MANDIRI,Kp. Singkur RT 05 RW 03,Pasirlangu,Pakenjeng,,,PKBM,54,30,24
P9996866,PKBM Miftahul Ihsan,KP. PARIGI,Tanjungjaya,Pakenjeng,,,PKBM,156,87,69
P9998155,PKBM MUTA ALIM,Kp. Babakan Salam,Talagawangi,Pakenjeng,,,PKBM,87,44,43
P9997206,PKBM NUR DZATULLAH,Kp. Pondoksaluyu RT 01 RW 03,JAYAMEKAR,Pakenjeng,,,PKBM,89,54,35
P9959673,PKBM NUR EKA WINANGUN,Kp. Awisalam Rt. 02 Rw. 07,Panyindangan,Pakenjeng,,,PKBM,22,10,12
P9996411,PKBM NURUL HUDA,KP. CIHIDEUNG RT. 01 RW. 01,Sukamulya,Pakenjeng,,,PKBM,78,38,40
P9996599,PKBM NUSANTARA KENCANA,Kp. Bihbul RT 001 RW 003,Tanjungjaya,Pakenjeng,,,PKBM,134,69,65
P9997304,PKBM PAMULIHAN,Kp. Jatisari RT.002 RW.004,Jatiwangi,Pakenjeng,,,PKBM,170,104,66
P9996178,PKBM RASYID NUR ROHMAN,KP. PANUNDAAN,Talagawangi,Pakenjeng,,,PKBM,146,91,55
P9997853,PKBM AL INAYAH,Kp. Negla RT 01 RW 07,Padasuka,Cikajang,,,PKBM,22,11,11
P9999343,PKBM Al Insan,Kp. Sukamukti Rt 02 Rw 09,Cibodas,Cikajang,,,PKBM,0,0,0
P9999340,PKBM Al Qonaah,Kp. Dano Rt. 04 Rw. 06,Cikajang,Cikajang,,,PKBM,11,4,7
P9999538,PKBM Az Zikri Garut,Kp. Kubang Baru Rt 01 Rw 15,Margamulya,Cikajang,,,PKBM,5,4,1
P9997880,PKBM DIVA INTAN NUSANTARA,Kp. Pengkolan RT 01 RW 12,Margamulya,Cikajang,,,PKBM,0,0,0
P9997208,PKBM NIRA UTAMA NUSANTARA,Kp. Seureuh Jawa RT 05 RW 04,KARAMATWANGI,Cikajang,,,PKBM,132,78,54
P9999342,PKBM Nurrohmah,Kp. Mangunreja Rt. 01 Rw.05,Girijaya,Cikajang,,,PKBM,71,28,43
P9999339,PKBM Nurusy Syifa,Kp. Ciarileu Rt. 04 Rw. 06,Girijaya,Cikajang,,,PKBM,0,0,0
P9999564,PKBM Ridhatul Assalam Indonesia,Kp. Kancah Rt 03 Rw 12,Cikandang,Cikajang,,,PKBM,153,82,71
P2963763,PKBM TARBIYATUL AULAD,Ngamplang,Cibodas,Cikajang,,,PKBM,292,189,103
P2963799,PKBM AL IRFAN,KP SUKAJAYA,Sukajaya,Malangbong,,,PKBM,0,0,0
P9985110,PKBM INSAN MUWAHID,KP. GUNUNG CUPU,Cikarag,Malangbong,,,PKBM,410,251,159
P9999375,PKBM Zafa Al Hamim,Kp. Cipeuteuy Rt. 03 Rw. 03,Mekarasih,Malangbong,,,PKBM,0,0,0
P9998753,PKBM ZHAHIRUDDIN,Kp. Sakawayana RT 03 RW 01,Sakawayana,Malangbong,,,PKBM,97,62,35
P9996672,PKBM AL IZDIHAR,Kp. Pasir Eurih RT 02 RW 06,Cisangkal,Cihurip,,,PKBM,192,100,92
P9999293,PKBM An Nahdlah Miftahul Faizin,Kp. Pasir Huni Rt. 07 Rw. 04,Cihurip,Cihurip,,,PKBM,51,24,27
P9996116,PKBM BAITURROHIM,KP. SAWAH KUPA RT. 05 RW.4,Jayamukti,Cihurip,,,PKBM,220,103,117
P9948213,PKBM DARUL HIDAYAH,KP. PASIR KONDANG RT 02 RW 03,Mekarwangi,Cihurip,,,PKBM,150,74,76
P9984997,PKBM AL MA SUM GARSELA,Kp. Cipanitih RT 02 RW 03,MEKARSARI,Mekarmukti,,,PKBM,181,95,86
P9998256,PKBM BINA NUSANTARA,Kp. Limusnunggal,Karangwangi,Mekarmukti,,,PKBM,54,21,33
P9998479,PKBM HAYATUL FAUZIAH,Kp. Saparantu RT.01 RW 24,Jagabaya,Mekarmukti,,,PKBM,171,81,90
P9980098,PKBM KREATIF BANGSA,Kp. Cihuni RT.01 / RW.09,Jagabaya,Mekarmukti,,,PKBM,297,170,127
P9985007,PKBM NURUL HIKMAH,"Kp Sawahlimus RT 003 RW 004 Desa Mekarmukti,Kec.Mekarmukti-Garut",Mekarmukti,Mekarmukti,,,PKBM,216,110,106
P9985002,PKBM NUSA INDAH,KP. JARINGAO,Karangwangi,Mekarmukti,,,PKBM,0,0,0
P9984988,PKBM SABILULUNGAN PLUS,KP. SUKAGALIH RT. 01 RW. 02,MEKARSARI,Mekarmukti,,,PKBM,234,127,107
P9984973,PKBM SAMUDRA NUSANTARA,JL. LINTAS SELATAN RANCA BOLANG,Karangwangi,Mekarmukti,,,PKBM,239,132,107
P9996235,PKBM SINAR LAUT,KP. CIKADU RT. 04 RW. 06,Karangwangi,Mekarmukti,,,PKBM,188,102,86
P2963784,PKBM SINARMUKTI,KP PASIREUNTEUNG,Mekarmukti,Mekarmukti,,,PKBM,187,111,76
P2963783,PKBM TUNAS MULYA,JALAN TEGAL BULEUD RT 002 RW 002,Cijayana,Mekarmukti,,,PKBM,138,76,62
P9998158,PKBM ALAM CENDIKIA GARUT,Kp. Pangadegan RT 02 RW 20,Margawati,Garut Kota,,,PKBM,281,176,105
P9948485,PKBM AN-NAFAISY,Kp. Sindang Sari Rt 04 Rw 16,Cimuncang,Garut Kota,,,PKBM,161,81,80
P9999435,PKBM Baitul Ilmi,Kp. Muara Rt. 03 Rw. 09,Muara Sanding,Garut Kota,,,PKBM,0,0,0
P9998863,PKBM DARUL QOLAM MUHAMMADIYAH GARUT,Jl. Bratayuda No. 13,Kotakulon,Garut Kota,,,PKBM,139,79,60
P9999326,PKBM Flamboyan,Kp. Galumpit Rt. 03 Rw. 24,Kotakulon,Garut Kota,,,PKBM,274,137,137
P9999507,PKBM Insan Kamil Garut,Jl. jangkurang Rt. 03 Rw. 17,Sukamentri,Garut Kota,,,PKBM,97,58,39
P9996738,PKBM Miftahussaadah 2,Jl. Pasundan No. 2,Kotakulon,Garut Kota,,,PKBM,389,237,152
P9997475,PKBM SARTIKA,Jl. Cimanuk No 133,Muara Sanding,Garut Kota,,,PKBM,0,0,0
P9998764,PKBM UKHUWAH ISLAMIYAH,Kp. Bentar Girang RT 04 RW 03,Kotawetan,Garut Kota,,,PKBM,0,0,0
P9999579,PKBM Uswatun Hasanah,Kp. Pasirpogor Rt 04 Rw 15,Margawati,Garut Kota,,,PKBM,150,78,72
P9996852,PKBM ALAM PAJAJARAN,Kp. Tanggulun RT. 01 Rw. 01,Tanggulun,Kadungora,,,PKBM,0,0,0
P9996793,PKBM AZIZAH,Kp. Batugede RT. 03 RW.01,Cisaat,Kadungora,,,PKBM,100,62,38
P9999514,PKBM Cinta Nagara,Kp. Babakan Galumpit Rt. 02 Rw. 08,Rancasalak,Kadungora,,,PKBM,0,0,0
